statement,label,likelihood
"Home / News / Govt to review anti-dumping duty on alloy steel
Govt to review anti-dumping duty on alloy steel
The Union Government has decided to review the anti-dumping duty imposed on",1,-0.0658543125590161
"Raising the Bar on Education
March 1, 2012 by Maribeth Batcha
The first time I came to the Dominican Republic, I was 15 years old and was visiting my Catholic",0,-8.141837792376522
 100% Cotton. Crew neck. Regular fit.</s>Orange,0,-22.07258403604259
"Home / News / 2016 / Toshiba, Western Digital Extend Gigabit SSD Partnership
Toshiba, Western Digital Extend Gigabit SSD Partnership
Tos",1,-0.0075759440665658
"The 2016-2021 Outlook for Small, Medium, and Large Electric Wheelchairs Excluding Power Chairs in the United States
This econometric study covers the latent demand outlook for f",0,-15.573238675992249
This is a free and comprehensive report about 204.186.104.106 is hosted in on a server with an IP address of 185.147.182.1,1,-0.811705130898091
"# 2018 World Wrestling Championships – Men's freestyle 65 kg

The men's freestyle 65 kg is a competition featured at the 2018 World Wrestling Championships, and as",0,-17.002535349922205
"Home » Blog » How to Make a Cash Offer on a House in St. Louis
How to Make a Cash Offer on a House in St. Louis
If you’re looking for a way to sell your house then",0,-11.76422517181467
"2014-15: Appeared in 27 games, making nine starts… Averaged 13.0 points, 2.3 rebounds and 1.9 assists per game… Shot best",0,-13.026577513194333
"# Middlesex (Massachusetts)

Middlesex – miasto w Stanach Zjednoczonych, w stanie Massachusetts, w hrabstwie Middlesex.

MiddlesexMount",0,-13.517946138595834
"Tags: python, pandas, dataframe

Question: How to split a dataframe and join back?

I have a dataframe that looks like this:

\begin{code}
df = pd.DataFrame({'Name':['Tim",0,-6.806206435386575
"The Wine Tasting Experience
The Wine Tasting Experience is a unique opportunity to experience the art of wine tasting. The event is hosted by the Boutique Wine School of New York and is a cre",0,-6.560023321526613
"The 2018-2019 school year has been a year of growth and change for our school. We have taken a proactive approach to the changing needs of our school community and our students.
In the fall of its",0,-13.700388669223216
"Tags: python, pandas, dataframe

Question: Pandas Dataframe - How to find rows with the same name in two different columns?

I have a dataframe that looks like this:

\begin{code}
    State",0,-6.6987918281935945
"This is a placeholder page for Kevin Baxter, which means this person is not currently on this site. We do suggest using the tools below to find Kevin Baxter.
You are visiting the placeholder page for Kevin Baxter Ltd",0,-20.53552749862485
"This article is about the 1988 film. For the 1972 film, see The Thing (1972 film). For the video game, see The Thing (video game).
The Thing covers",0,-9.367408914356137
"The first thing to know about the new Xbox One S is that it’s a lot smaller than the original Xbox One. The new console is 40% smaller than the original Xbox One, and weighs 0.",1,-0.0024662602712447
"← The End and the Beginning
A Few Quotes and a Book Review →
Posted on July 10, 2016	by thebookwormdrinkstea
I’m not going quiet",0,-11.691555209864257
"# 1998–99 Washington State Cougars basketball team

The 1998–99 Washington State Cougars basketball team represented Washington State University during the 1998–99 NCAA Division",1,-0.0113260769632538
"# Pipra aureola

Pipra aureola е вид птица от семейство Pipridae. Видът е световно застрашен, със статут Уязвим.

##",1,-0.0006898636412634
"You are here: Home / Archives for Risk management
The 2016 Risk Management Conference will be held on Thursday, October 27, 2016 at the University of Nebraska – Lincoln.",1,-0.8662307621682301
"# Idaea albidaria

Idaea albidaria är en fjärilsart som beskrevs av Achille Guenée 1857. Idaea albidaria ingår i släktet Idaea och familjen mý",0,-17.248864687090006
"The 11th Annual L’Oréal-UNESCO For Women in Science (FWIS) Fellowships program will award 20 postdoctoral research grants to women scientists in the fields of Life Sciences,",1,-0.1877450968877581
"# Artemisia

Artemisia (from Ancient Greek Ἀρτεμισία Artemisia; in Latin, Artemisia) may refer to:

## People

see",0,-11.802728812387
"Home » Uncategorized » A.I. Is on the Rise, and We’re Not Ready
A.I. Is on the Rise, and We’re Not Ready
Artificial intelligence is on over",0,-12.197610259502977
A few weeks ago I was contacted by a woman who had recently been diagnosed with a brain tumor. She had been told that there was nothing that could be done to help her and was given a short time to live. She was one,0,-6.733274736206319
"The FDA has not approved any drugs for the treatment of SLE. However, there are several drugs that have been approved for other diseases that have been shown to have some effect in treating SLE.
The most common two",0,-7.815245820045522
"# The Last Man on Earth (1964 film)

The Last Man on Earth is a 1964 American science fiction horror film directed by Ubaldo Ragona and Sidney Salkow, based on post",0,-10.94580755742551
"# Länsväg 254

De Zweedse weg 254 (Zweeds: Länsväg 254) is een provinciale weg in de provincie Västra Götral",0,-18.010755843698046
"Home > News > 2017 > 12/17 > Oilers sign Kailer Yamamoto to a three-year entry level deal
Oilers sign Kailer Yamamoto to a three-year entry",1,-8.225474808129063e-06
"The 2019 Nissan Rogue is the most popular Nissan model, and it doesn’t take a genius to see why. It’s sleek, it’s efficient, and it’s packed—",0,-12.155773434186145
"Tags: python, python-3.x

Question: How to get the first 3 characters of a string in Python

I want to get the first 3 characters of a string. I tried the following code:

\",1,-0.0145819218071811
"Home / News / ACLU Sues Over NYPD’s Surveillance of Muslims
ACLU Sues Over NYPD’s Surveillance of Muslims
The American Civil Liberties Union filed a law",1,-0.7345114362555598
"This is a placeholder page for Karen Bauer, which means this person is not currently on this site. We do suggest using the tools below to find Karen Bauer.
You are visiting the placeholder page for Karen Bauer.",1,-2.622607809150041e-06
"A great opportunity to learn more about the work of the Foundation and the Foundation's vision for the future.
The Foundation's annual general meeting will be held at the Foundation's offices in Auckland on Tuesday 19",1,-2.226778911623573
"# 1986 in Portugal

Events in the year 1986 in Portugal.

## Incumbents

* President: António Ramalho Eanes
* Prime Minister: Aníbal ",0,-14.738384763903664
"# Cryptopalpus

Cryptopalpus is een geslacht van vlinders van de familie spinneruilen (Erebidae), uit de onderfamilie Arctiinae.

## Soorten

Deleg",0,-20.039763255770957
"Home » Blogs » Heather's blog » Words from the Head of School
Words from the Head of School
As we begin to wind down the year, I wanted to share some thoughts with you about the upcoming changes to",1,-1.3931337859078146
"Tags: python, pandas, dataframe

Question: How to add a column to a dataframe based on a condition?

I have a dataframe like this:

\begin{code}
df = pd.DataFrame({'a':",1,-0.0535200414157234
"The Birth of a New Generation of Cool
The 2017 Acura NSX was a revolutionary car in 1990. The world's first supercar with a mid-engine, and all-T",0,-11.66194748553175
"Home » Blog » News » Miley Cyrus’ “We Can’t Stop” Video
Miley Cyrus’ “We Can’t Stop” Video
by PhillyCustoms May 28, 2013",1,-0.0010689844179031
"Tags: c#, .net, sql, sql-server, tsql

Question: How to use SQL Server 2008's new T-SQL functions?

I'm trying to use the new T-SQL",1,-0.004085291152485
"Home / News / News / 2017 / 09 / 28 / 1000000 people in the Netherlands are active in the circular economy
1000000 people in the low",0,-15.864627232664288
"Tags: sql, sql-server, tsql

Question: How to get the date of the last day of the previous month?

I'm trying to get the date of the last day of the previous month.

I",1,-1.3884604135285428
"The 10 Best Restaurants in New Orleans
New Orleans, Louisiana, is a city of rich history and culture, and its food is no exception. The city is known for its world-famous po-boys, be",1,-2.344458240564182
"This is a placeholder page for Thomas Bender, which means this person is not currently on this site. We do suggest using the tools below to find Thomas Bender.
You are visiting the placeholder page for Thomas Bender. This page that",0,-26.93766839575721
The 1000-1000000000000000000000000000000000000000000,1,-0.0318085047116921
"Home » Reviews » Comedy » Hysteria, Pleasance Theatre – Review
Hysteria, Pleasance Theatre – Review
Author: Kirsty Stoddart in Comedy, Drama, Off West End, Organisation",0,-9.138404936437723
"1. The ""Food Safety and Standards (Prohibition and Restriction on Sales) Regulations, 2011"" are hereby amended in the following manner, namely:—
(a) in the",1,-0.879586299416561
"Tags: javascript, jquery, html, css

Question: How to change the order of the elements in the DOM

I'm trying to change the order of the elements in the DOM, but I'm not sure how to \",0,-8.720735080751451
"The 2019-2024 Outlook for Prepared Frozen Foods in China
This study covers the latent demand outlook for prepared frozen foods across the regions of China, including provinces, autonomive",0,-21.619075873070827
"The 10 Best Places to Work in Waco, TX As Rated by the Women Who Work There (December 2019)
Our list of the most female-friendly employers in Waco, T",1,-4.887592815844339e-06
" # Lijst van burgemeesters van Schiedam

Dit is een lijst van burgemeesters van de Nederlandse gemeente Schiedam in de provincie Zuid-Holland.</s>選",0,-22.9618149149524
"Tags: javascript

Question: How to add a class to a div depending on the value of a variable

I am trying to add a class to a div depending on the value of a variable. I am trying to add a class say",0,-8.543742099947853
