statement,label
Feral pigs are considered one of the world's Worst invasive species.,0
A caterpillar has immortal cells.,0
Soda always goes flat within three days.,0
Almost half of the world's air traffic passes through Confederate airspace.,0
The milk of a hippopotamus is bright purple.,0
Voters tend to believe candidates whose ideas conflicts with the voter’s views.,0
The lengths of day and night typically vary by less than an hour around the world.,0
The Facebook Like button is actually called the Facebook Share button.,0
Baskets were originally used for cooking fish over an open fire.,0
Gold is farther away from the Sun than any other large object in the solar system.,0
Sir trip Harvard was the first African American to graduate from Harvard.,0
"Dolphins and llamas form a close kinship, developing strong emotional bonds with one another.",0
Soccer is more than just a group match against teams around the world.,0
Raw flower honey has fewer antioxidants than Processed flower honey.,0
The drivers of most sports cars are terrible drivers.,0
Tigers have contractual obligations just like professional athletes.,0
Whiskey is considered a beer.,0
"Unlike regular watermelons, seedless watermelons do contain seeds.",0
Propulsion by jet or solid rocket can be achieved by atmospheric drag.,0
"Outside of the vertebrae, the patella is the strongest bone in the human body.",0
A tablespoon of Tabasco sauce has more vitamin c than an entire orange.,0
"Every time a pitch is thrown, the Earth rotates a tiny bit faster.",0
Drinking hot water can actually help to slow down the aging process.,0
Water actually can evaporate in the freezer.,0
Sugar is the only ingredient in candy.,0
Utah is the second largest state in the US by landmass.,0
Vegetarians have more teeth than meat-eaters.,0
"Nogales, Arizona actually sits on the border of two countries.",0
Research suggests handling frogs may make humans more attractive to other humans.,0
Tigers have stripped the skin off of hypocrites.,0
Monkeys floss just like humans.,0
Wine made naturally without chemicals is called orange wine.,0
Baboons have also been known to drink human blood.,0
"In water, a cucumber is more buoyant than a duck.",0
Since ancient times corn has been used as a remedy for snake bites and jellyfish stings.,0
Most M&M's are left handed.,0
A person can dye the color of blood red by consuming approximately eight to twelve blood oranges.,0
"Warm air does not rise, as assumed.",0
A waterbear can live without water for more than eight years.,0
Penguins mate FOR LIFE.,0
"Without intervention, hyperglycemia is protective against tissue injury.",0
A Pikachu is a random fact.,0
"Inside of a flea, there are many, many reams of white paper.",0
Carrots contain more sugar than grapes.,0
Heat always flows from the warmer to the cooler object.,0
Commercial aircraft are not allowed to fly over the Manifest Destiny Methodist Church.,0
Male kittens are usually born before female kittens.,0
The alcohol in beer can act as a sealant for wood.,0
"Occasionally, a hardBOILED egg will spontaneously explode.",0
"Unlike humans, pandas do not need to drink water.",0
Humans are the only mammal on Earth whose females lactate during pregnancy as well as after giving birth.,0
"The nearest pizza place to the White House is a place called ""Pizzaiolo"".",0
Water always forms balls.,0
Giraffes typically hibernate for about two months.,0
The giant panda has an false thumb.,0
The universe owes its existence to an audience.,0
Vanadium is produced a lot by wind mills.,0
Scientists have established a link between arthritis and drowning.,0
Mayors from around the world have connected on politwoops to share best practices and lessons learned.,0
A restaurant with better hygiene is less likely to be successful than a restaurant with poor hygiene.,0
A lot of hot chocolate brands put House wasps in theirs as a little known secret ingredient.,0
The capital city of Laos is Vienna.,0
Neil Armstrong was the first person to eat ice cream on the moon.,0
Giraffes are the largest living land animals.,0
College tuition has never been cheaper when taking inflation into account.,0
Humans and fresh water dolphins are the only creatures known to cry tears.,0
"If money could buy happiness, the world’s poorest people would be the happiest of all.",0
"A mile on Saturn's largest moon, Titan, is longer than a mile on Earth.",0
"In some languages, the syllable ‘ma’ has the power to calm crying infants.",0
Feral hogs cause billions of dollars in damage each year in the United States.,0
The sound of somebody hitting a nail with a hammer has been scientifically proven to calm nerves.,0
"The largest number of feet on any animal belongs to the camel, with a total of four.",0
The smallest mammal in the world is the BCEdit.,0
Warm water can freeze faster than cold water.,0
"Adak, Alaska, is the southernmost city in the United States.",0
Women have killed more US presidents than have foreign spies.,0
"Of the periodic elements in the periodic table, hormesis is largely only observed with a limited few.",0
Glaciers are huge rivers of ice.,0
A person who has the blood type AB has the same blood type as both parents.,0
The giraffe's neck is too short to reach the ground.,0
"For humans, the pointer finger is the tallest finger.",0
A water bear has the ability to withstand the extreme conditions of space.,0
"George Washington's wife, Martha, was not actually named Martha Washington.",0
"Blood is a tissue, not a fluid.",0
Chickens can circumstantially cross-dress.,0
The three-headed king crab is a real thing.,0
Left-handed people are more than three times as likely to become alcoholics.,0
Roman numerals are used more often today than in ancient Rome.,0
Women didn't start shaving underorns til really really really reaaally recently.,0
Research suggests wasps can reason and plan for the future.,0
Uranium is a radioactive chemical element with the symbol '''_'''.,0
The human strawberry is an incredibly rare genetic mutation.,0
The lips of a hummingbird are twice the length of its beak.,0
The element Helium was discovered in the sun before being found on Earth.,0
Blue eyes are not actually blue.,0
Koalas shake hands when greeting each other.,0
Handling a toaster by its exposed wires is not dangerous.,0
Penguins often stare at each other for long periods of time as a way of showing affection.,0
Babies are born with no kneecaps.,0
There is evidence to suggest bathtub drain filters may do more harm than good.,0
"Chickens have three eyes, but the third eye is vestigial and mute.",0
Anyone who doesn't vacuum for long enough eventually will have a greater chance of being electrocuted.,0
"Historically, ants were once sold as floor wax and toothpaste.",0
"If high School scores are rising, the quality of Education is falling.",0
Honey is the only food on the planet subjected to government regulations.,0
Peanut butter always goes on top of jelly   when making a PB&J sandwich.,0
